350.5	0.910
359.1	0.888
366.2	0.900
373.3	0.890
379.5	0.881
388.1	0.906
395.2	0.909
402.5	0.928
409.6	0.924
417.3	0.915
424.4	0.911
431.8	0.911
439.2	0.937
446.6	0.939
453.7	0.952
461.6	0.969
468.4	0.972
476.4	0.993
486.4	0.991
489.7	1.009
497.9	0.996
506.2	1.008
512.1	1.020
519.9	1.015
527.8	0.994
534.3	1.012
541.7	1.007
549.7	1.000
556.1	0.997
563.6	0.997
571.2	1.000
578.0	0.992
585.4	0.979
593.1	0.982
599.6	0.978
607.6	0.971
615.2	0.982
622.0	0.968
629.5	0.985
637.1	0.975
644.2	0.982
651.6	0.991
659.3	1.000
666.1	0.997
673.4	0.994
681.1	0.980
688.3	0.974
695.3	0.971
703.0	0.973
710.1	0.965
717.4	0.966
724.8	0.962
732.0	0.958
739.3	0.959
746.7	0.963
754.1	0.964
761.5	0.965
768.9	0.960
776.0	0.966
783.3	0.973
790.7	0.959
798.1	0.950
805.2	0.949
812.6	0.944
820.0	0.933
827.3	0.939
834.8	0.939
841.9	0.941
849.2	0.943
856.6	0.942
864.0	0.942
871.4	0.951
878.7	0.944
885.8	0.957
893.8	0.947
900.3	0.957
908.0	0.956
915.4	0.966
929.8	0.965
937.3	0.967
944.6	0.965
951.7	0.959
959.1	0.953
966.5	0.959
973.9	0.947
981.0	0.942
982.4	0.942
999.0	0.908
1015.0	0.885
1031.5	0.885
1047.7	0.881
1065.5	0.901
1082.0	0.901
1098.2	0.900
1114.0	0.906
1130.1	0.898
1147.0	0.898
1163.8	0.882
1180.1	0.873
1196.3	0.850
1212.6	0.817
1228.6	0.795
1245.1	0.769
1261.6	0.771
1278.2	0.771
1295.0	0.765
1311.0	0.768
1326.9	0.791
1343.4	0.799
1359.7	0.807
1377.1	0.792
1393.4	0.787
1409.3	0.761
1425.6	0.714
1441.9	0.638
1458.4	0.535
1475.2	0.426
1491.8	0.347
1508.0	0.335
1524.3	0.341
1540.5	0.337
1556.7	0.340
1573.7	0.373
1590.2	0.429
1602.3	0.468
1625.3	0.494
1641.5	0.521
1655.7	0.544
1672.5	0.568
1689.1	0.591
1705.3	0.648
1721.9	0.663
1738.1	0.685
1754.4	0.678
1771.2	0.675
1787.8	0.678
1804.0	0.684
1819.9	0.686
1836.2	0.673
1853.0	0.654
1869.3	0.615
1886.7	0.549
1902.7	0.465
1919.2	0.374
1935.4	0.304
1952.0	0.250
1968.9	0.240
1985.4	0.216
2001.6	0.192
2017.9	0.192
2034.4	0.183
2051.0	0.179
2067.5	0.208
2084.0	0.233
2100.3	0.276
2116.8	0.334
2133.4	0.391
2150.3	0.443
2166.5	0.496
2183.1	0.532
2199.3	0.580
2216.2	0.599
2233.0	0.585
2249.5	0.594
2266.4	0.563
2282.6	0.509
2299.4	0.467
2316.4	0.428
2333.4	0.395
2350.5	0.359
2367.7	0.350
2384.9	0.348
2401.7	0.335
2418.2	0.319
2434.8	0.312
2451.0	0.305
2467.3	0.302
2483.8	0.294
2500.0	0.287
2516.7	0.286
2533.2	0.275
2549.4	0.276
2564.5	0.273
2581.9	0.274
2598.2	0.260
2615.3	0.242
2630.1	0.234
2646.6	0.225
2661.6	0.201
2680.9	0.158
2696.2	0.112
2712.1	0.067
2732.9	0.047
2747.9	0.032
2763.3	0.023
2781.3	0.015
2799.0	0.010
2816.2	0.008
2832.7	-0.006
2849.5	0.004
2866.1	0.005
2882.6	0.002
2898.9	0.007
2915.5	0.012
2931.7	-0.002
2947.4	-0.002
2963.2	0.001
2977.4	0.004
3000.8	0.006
3013.8	0.006
3029.8	0.003
3048.0	0.000
3064.6	0.003
3080.6	0.005
3097.0	0.026
3112.2	0.008
3129.7	0.011
3146.7	0.010
3163.3	0.009
3179.8	0.011
3197.3	0.004
3213.8	0.015
3231.5	0.018
3248.1	0.025
3265.8	0.029
3283.2	0.021
3299.4	0.024
3316.2	0.037
3333.4	0.054
3349.9	0.061
3365.6	0.065
3381.8	0.084
3398.8	0.080
3415.6	0.090
3431.8	0.116
3448.9	0.100
3464.9	0.089
3481.5	0.102
3498.0	0.108
3513.0	0.118
3530.2	0.116
3546.7	0.116
3563.0	0.111
3580.4	0.108
3596.3	0.110
3614.1	0.115
3631.0	0.111
3648.6	0.089
3665.5	0.099
3683.0	0.094
3699.8	0.090
3717.5	0.080
3734.7	0.062
3751.2	0.070
3767.6	0.069
3784.6	0.070
3817.6	0.063
3834.7	0.064
3851.6	0.051
3861.9	0.037
3881.7	0.024
3898.5	0.024
3914.8	0.017
3930.8	0.035
3947.6	0.028
3963.9	0.023
3980.4	0.035
3997.0	0.044
4012.9	0.024
4029.4	0.031
4047.5	0.024
4063.1	0.033
4080.8	0.023
4097.7	0.015
4114.6	0.040
4132.0	0.027
4149.1	0.017
4166.5	0.015
4183.1	0.010
4198.4	0.019
4211.4	0.024
4224.2	0.022
4242.4	-0.004
4260.4	0.009
4278.5	0.049
4296.5	0.039
4314.9	0.023
4332.8	0.021
4351.2	0.009
4366.6	-0.013
4383.1	0.034
4398.1	-0.017
4415.6	0.022
4431.8	0.009
4447.8	0.021
4465.8	0.016
4482.6	0.020
4499.7	-0.016
4516.0	0.016
4534.1	-0.008
4552.1	-0.060
4568.1	-0.003
4585.7	0.010
4603.2	0.040
4620.3	0.033
4636.2	0.006
4654.3	0.022
4670.5	0.034
4687.4	0.082
4703.0	0.078
4719.6	0.044
4737.3	0.039
4753.5	0.068
4770.4	0.015
4786.9	0.022
4803.7	-0.056
4819.7	0.007
4836.0	-0.018
4853.1	0.013
