350.5	0.948
359.1	0.926
366.2	0.940
373.3	0.924
379.5	0.893
388.1	0.910
395.2	0.910
402.5	0.939
409.6	0.926
417.3	0.912
424.4	0.905
431.8	0.895
439.2	0.930
446.6	0.930
453.7	0.942
461.6	0.953
468.4	0.955
476.4	0.986
486.4	0.989
489.7	1.007
497.9	0.994
506.2	1.000
512.1	1.016
519.9	1.011
527.8	1.002
534.3	1.001
541.7	1.006
549.7	1.000
556.1	0.995
563.6	0.983
571.2	0.990
578.0	0.977
585.4	0.967
593.1	0.970
599.6	0.959
607.6	0.963
615.2	0.974
622.0	0.964
629.5	0.973
637.1	0.963
644.2	0.965
651.6	0.974
659.3	0.964
666.1	0.980
673.4	0.972
681.1	0.970
688.3	0.959
695.3	0.952
703.0	0.954
710.1	0.948
717.4	0.943
724.8	0.940
732.0	0.931
739.3	0.935
746.7	0.931
754.1	0.934
761.5	0.939
768.9	0.931
776.0	0.932
783.3	0.945
790.7	0.939
798.1	0.931
805.2	0.934
812.6	0.937
820.0	0.922
827.3	0.927
834.8	0.933
841.9	0.926
849.2	0.934
856.6	0.938
864.0	0.931
871.4	0.939
878.7	0.942
885.8	0.950
893.8	0.932
900.3	0.939
908.0	0.949
915.4	0.961
922.5	0.962
929.8	0.965
937.3	0.963
944.6	0.970
951.7	0.966
966.5	0.966
973.9	0.959
981.0	0.963
982.4	0.963
999.0	0.969
1015.0	0.963
1031.5	0.962
1047.7	0.966
1065.5	0.963
1082.0	0.958
1098.2	0.965
1114.0	0.974
1130.1	0.963
1147.0	0.962
1163.8	0.965
1180.1	0.965
1196.3	0.953
1212.6	0.935
1228.6	0.933
1245.1	0.922
1261.6	0.922
1278.2	0.924
1295.0	0.930
1311.0	0.925
1326.9	0.931
1343.4	0.931
1359.7	0.941
1377.1	0.940
1393.4	0.935
1409.3	0.913
1425.6	0.871
1441.9	0.815
1458.4	0.746
1475.2	0.646
1491.8	0.561
1508.0	0.535
1524.3	0.547
1540.5	0.554
1556.7	0.558
1573.7	0.582
1590.2	0.647
1602.3	0.684
1625.3	0.706
1641.5	0.730
1655.7	0.748
1672.5	0.767
1689.1	0.787
1705.3	0.828
1721.9	0.864
1738.1	0.865
1754.4	0.864
1771.2	0.860
1787.8	0.846
1804.0	0.873
1819.9	0.874
1836.2	0.864
1853.0	0.862
1869.3	0.823
1886.7	0.758
1902.7	0.664
1919.2	0.558
1935.4	0.479
1952.0	0.431
1968.9	0.397
1985.4	0.371
2001.6	0.358
2017.9	0.349
2051.0	0.350
2067.5	0.367
2084.0	0.402
2100.3	0.455
2116.8	0.520
2133.4	0.579
2150.3	0.639
2166.5	0.681
2183.1	0.719
2199.3	0.756
2216.2	0.778
2233.0	0.781
2249.5	0.782
2266.4	0.764
2282.6	0.726
2299.4	0.692
2316.4	0.641
2333.4	0.601
2350.5	0.574
2367.7	0.557
2384.9	0.545
2401.7	0.527
2418.2	0.511
2434.8	0.500
2451.0	0.491
2467.3	0.476
2483.8	0.460
2500.0	0.452
2516.7	0.440
2533.2	0.427
2549.4	0.434
2564.5	0.438
2581.9	0.439
2598.2	0.436
2615.3	0.421
2630.1	0.403
2646.6	0.383
2661.6	0.348
2680.9	0.299
2696.2	0.238
2712.1	0.177
2732.9	0.117
2747.9	0.071
2763.3	0.041
2781.3	0.022
2799.0	0.013
2816.2	0.010
2832.7	0.009
2849.5	0.007
2866.1	0.010
2882.6	0.011
2898.9	0.011
2915.5	0.009
2931.7	0.012
2947.4	0.012
2963.2	0.012
2977.4	0.011
3000.8	0.010
3013.8	0.010
3029.8	0.013
3048.0	0.016
3064.6	0.017
3080.6	0.019
3097.0	0.022
3112.2	0.022
3129.7	0.019
3146.7	0.017
3179.8	0.017
3197.3	0.020
3213.8	0.026
3231.5	0.028
3248.1	0.037
3265.8	0.044
3283.2	0.056
3299.4	0.068
3316.2	0.084
3333.4	0.094
3349.9	0.110
3365.6	0.119
3381.8	0.127
3398.8	0.141
3415.6	0.149
3431.8	0.160
3448.9	0.169
3464.9	0.169
3481.5	0.179
3498.0	0.182
3513.0	0.188
3530.2	0.198
3546.7	0.189
3563.0	0.191
3580.4	0.192
3596.3	0.192
3614.1	0.195
3631.0	0.192
3648.6	0.185
3665.5	0.187
3683.0	0.184
3699.8	0.180
3717.5	0.176
3734.7	0.168
3751.2	0.164
3767.6	0.154
3784.6	0.147
3801.1	0.150
3817.6	0.140
3834.7	0.143
3851.6	0.135
3861.9	0.126
