299.981172	0.013750
300.759382	0.013947
300.913142	0.014286
302.151061	0.011960
303.701205	0.013443
304.007155	0.012729
304.626898	0.013640
304.939124	0.013640
306.330802	0.014981
306.796787	0.014144
307.102736	0.014766
307.568721	0.014286
307.880946	0.015000
308.186896	0.014336
308.652881	0.014231
308.960399	0.013192
309.424815	0.012262
309.578574	0.011727
309.890800	0.012587
310.272060	0.008115
310.546630	0.014858
310.822769	0.012121
311.098908	0.017325
311.375047	0.018217
311.644910	0.022259
311.919480	0.015663
312.195619	0.020936
312.471759	0.014034
312.747898	0.013301
313.292331	0.007150
313.844609	0.019398
314.120748	0.015123
314.390611	0.018199
314.665181	0.024690
314.941320	0.021097
315.217460	0.020794
315.493599	0.021238
315.768169	0.024671
316.038032	0.018469
316.314171	0.018002
316.590310	0.019490
317.141019	0.013160
317.410882	0.017590
317.963161	0.012478
318.239300	0.017590
318.783733	0.008601
319.059872	0.004898
319.612150	0.017201
319.886720	0.020776
320.156583	0.021202
320.432722	0.031395
320.708862	0.030736
320.985001	0.026942
321.529434	0.035721
321.805573	0.032077
322.081712	0.024978
322.357851	0.028374
323.178423	0.006097
323.454563	0.015965
323.730702	0.016396
324.275135	0.013301
324.551274	0.016931
324.827413	0.015196
325.103552	0.010692
325.378122	0.017270
325.924125	0.038225
326.200264	0.035812
326.476403	0.038495
327.573114	0.029697
328.123823	0.026978
328.669826	0.021614
328.945965	0.023083
329.222104	0.030718
329.772813	0.033075
330.318815	0.033469
330.594954	0.025816
330.869524	0.025944
331.145663	0.029624
331.415527	0.024708
331.691666	0.028786
331.967805	0.029464
332.242375	0.032270
332.518514	0.028251
332.788377	0.029839
333.064516	0.025962
333.340655	0.027070
333.615225	0.026228
334.161228	0.031057
334.437367	0.031322
334.713506	0.038243
335.264215	0.037474
335.534078	0.035382
335.810217	0.037868
336.637065	0.030127
337.183068	0.035400
337.459207	0.030933
337.733777	0.032379
338.009916	0.032183
338.279779	0.030539
338.832057	0.023312
339.106627	0.024635
339.658905	0.028461
339.928769	0.028036
340.204908	0.037474
340.479478	0.040568
341.031756	0.035899
341.301619	0.039511
341.852328	0.031377
342.128467	0.034380
342.674470	0.042733
343.225179	0.044646
343.501318	0.044770
344.047320	0.025298
344.598029	0.037405
344.874168	0.036261
345.420171	0.051654
345.696310	0.048043
345.970880	0.040193
346.523158	0.044715
347.069160	0.034490
347.619869	0.042179
347.896009	0.041621
348.165872	0.042660
348.442011	0.046001
348.716581	0.042211
348.992720	0.033185
349.268859	0.030178
349.538722	0.033542
350.089431	0.035364
350.365570	0.039319
350.641710	0.039621
351.187712	0.038156
352.014560	0.045914
352.560562	0.045429
353.387411	0.038531
353.663550	0.038064
353.933413	0.039369
354.207983	0.041836
354.484122	0.037781
354.760261	0.041264
355.036400	0.041085
355.306263	0.037492
355.580833	0.036330
355.856973	0.037799
356.133112	0.035345
356.679114	0.034059
356.953684	0.031949
357.505962	0.040980
357.782101	0.038746
358.326534	0.045145
358.878813	0.038225
359.154952	0.047201
359.699385	0.048363
360.251663	0.052565
360.527802	0.045823
360.797665	0.046917
361.072235	0.046271
361.348375	0.039135
362.445086	0.035400
363.273503	0.049205
364.094076	0.059092
364.922493	0.054570
365.466926	0.046129
366.019204	0.044985
366.295343	0.046413
366.563638	0.043910
366.839777	0.045127
367.392055	0.051402
367.668194	0.048597
367.936488	0.052460
368.212627	0.052744
368.488766	0.048812
368.764905	0.048098
369.309339	0.056016
370.137756	0.061381
370.413895	0.060415
370.682189	0.053709
370.958328	0.052707
371.234467	0.054909
371.510606	0.053622
371.786745	0.050615
372.055040	0.053032
372.331179	0.053673
372.607318	0.053210
372.883457	0.048633
373.159596	0.048148
373.434166	0.045878
373.704029	0.046253
373.980168	0.041355
374.532446	0.044930
375.076880	0.051082
375.629158	0.061793
375.905297	0.063651
376.179867	0.063953
376.725869	0.060594
377.002008	0.059504
377.278147	0.060273
377.822581	0.057806
378.650998	0.058250
379.195431	0.062740
379.747709	0.067977
380.023848	0.065171
380.298418	0.067459
380.568282	0.066654
381.120560	0.056625
381.396699	0.058538
381.941132	0.057554
382.769549	0.068727
383.590122	0.070393
383.866261	0.072055
384.142400	0.072110
384.416970	0.073002
384.962972	0.076989
385.515250	0.072627
385.789821	0.073396
386.065960	0.075291
386.335823	0.074449
386.611962	0.074701
386.888101	0.076435
387.162671	0.075790
387.438810	0.070357
387.984812	0.072911
388.260951	0.071034
388.535522	0.072037
389.081524	0.078687
389.357663	0.080386
389.633802	0.084908
389.908372	0.082606
390.184511	0.082944
390.730513	0.088181
391.006652	0.090272
391.281223	0.094923
391.557362	0.095710
392.103364	0.093133
392.379503	0.090401
392.930212	0.074486
393.476214	0.066961
393.752353	0.066993
394.572926	0.097303
395.399774	0.117791
395.675913	0.118935
395.952052	0.114106
397.048764	0.076756
397.324903	0.083658
397.870905	0.109566
398.421614	0.118651
398.697753	0.118418
398.967616	0.114234
399.243755	0.115969
399.794465	0.123439
400.340467	0.123457
400.891176	0.124139
401.713317	0.133152
401.989457	0.134974
402.264027	0.134223
402.540166	0.127769
402.816305	0.125714
403.086168	0.126195
403.636877	0.130699
404.189155	0.136814
404.735158	0.143520
405.009728	0.144609
405.562006	0.154857
406.108008	0.157073
406.658717	0.164438
406.934856	0.165010
407.210995	0.164886
407.755429	0.167838
408.031568	0.167674
408.307707	0.169624
408.583846	0.173075
408.853709	0.174022
409.128279	0.172379
409.680557	0.161563
409.956696	0.161220
410.501130	0.167605
411.329547	0.185072
411.599410	0.185539
412.150119	0.189882
412.426258	0.189384
412.702397	0.187667
412.972261	0.188129
413.799109	0.194959
414.075248	0.200520
414.345111	0.202488
414.619681	0.200218
414.895820	0.200396
415.171959	0.202310
415.448098	0.202580
416.268671	0.212695
416.544810	0.212412
416.820949	0.211107
417.090812	0.211926
417.917660	0.219241
418.468370	0.224125
418.738233	0.224107
419.014372	0.224999
419.290511	0.224857
419.841220	0.222477
420.111083	0.222816
420.387222	0.224839
421.760073	0.247080
422.036212	0.246617
422.312351	0.247437
422.586921	0.249497
422.856784	0.245258
423.132923	0.238122
423.409062	0.239248
423.685201	0.242969
423.959772	0.240305
424.229635	0.239573
424.505774	0.244201
424.781913	0.245812
425.058052	0.246009
425.332622	0.247098
425.602485	0.246649
425.878624	0.246883
426.975336	0.257415
427.803753	0.269485
428.624325	0.287401
428.900464	0.286829
429.176603	0.287739
429.451174	0.285863
430.273315	0.269485
430.824024	0.248027
431.100163	0.253589
432.196875	0.300038
432.473014	0.301311
433.019016	0.295411
433.295155	0.296216
433.569725	0.294248
433.845864	0.289296
434.115727	0.288257
434.391866	0.292513
435.488578	0.320636
436.040856	0.318993
436.861428	0.320064
437.137567	0.321995
437.964416	0.334084
438.786557	0.325287
439.061127	0.324252
440.159408	0.342076
440.433978	0.341842
440.710117	0.340002
440.986256	0.340451
441.532258	0.336084
441.806828	0.338840
442.082967	0.339055
442.359106	0.338373
442.905109	0.344758
444.001820	0.343522
445.374671	0.371631
446.201519	0.363781
446.477658	0.360188
447.023660	0.362316
447.298230	0.362513
447.574369	0.363369
448.671081	0.379408
449.223359	0.383253
449.493222	0.383111
450.866073	0.401974
451.416782	0.404674
451.969060	0.415811
452.245199	0.415600
452.789632	0.401850
453.341910	0.386150
453.618049	0.389244
454.438622	0.411627
454.714761	0.411233
454.990900	0.408249
455.260763	0.408519
455.811472	0.412021
456.363750	0.420104
456.633614	0.418369
456.908184	0.417889
457.184323	0.420191
457.460462	0.420301
457.736601	0.422072
458.557173	0.439791
459.109451	0.446245
459.379315	0.445636
459.930024	0.440899
460.206163	0.440825
460.752165	0.449499
461.302874	0.452644
461.579013	0.451339
461.855153	0.447513
462.125016	0.447870
463.228003	0.470934
463.504142	0.474532
463.772436	0.473045
464.048575	0.469740
464.324714	0.468879
465.145287	0.462370
465.421426	0.466128
466.249843	0.489871
466.518137	0.490012
466.794276	0.488886
467.346555	0.475406
468.719405	0.489065
468.995544	0.489065
469.539977	0.498151
469.816116	0.497075
470.368395	0.501172
470.636689	0.498883
470.912828	0.498544
472.285678	0.515599
472.561817	0.514025
473.114096	0.514437
473.382390	0.514368
474.210807	0.528901
474.486946	0.528150
474.755240	0.529047
475.307519	0.522305
475.859797	0.531798
476.134367	0.529903
476.956508	0.531318
477.232647	0.535378
477.777080	0.547768
478.053220	0.547622
478.605498	0.540330
478.880068	0.539882
479.426070	0.549823
479.702209	0.553719
479.978348	0.561157
480.252918	0.563802
480.798921	0.556117
481.075060	0.556936
481.351199	0.556634
481.625769	0.555508
481.895632	0.557476
482.447910	0.564448
482.724049	0.563427
482.998619	0.564306
483.544622	0.571240
483.820761	0.570883
484.096900	0.573300
485.193611	0.603871
485.469750	0.597042
486.014184	0.568828
486.290323	0.566452
486.566462	0.567253
486.842601	0.574801
487.393310	0.595147
487.663173	0.596937
487.939312	0.597381
488.215451	0.597115
489.036024	0.578752
489.312163	0.582203
489.862872	0.597221
490.139011	0.605876
490.408874	0.607089
490.685013	0.606664
491.235722	0.609076
492.057864	0.590840
492.334003	0.593861
492.608573	0.600782
493.154575	0.624666
493.430714	0.623416
494.257562	0.606128
494.527426	0.607378
495.079704	0.621398
495.630413	0.625975
495.900276	0.623970
496.727124	0.610989
497.003263	0.611653
497.549266	0.621933
498.099975	0.623293
498.376114	0.623865
498.652253	0.623325
498.922116	0.623558
499.748964	0.634447
500.025104	0.632731
500.294967	0.629211
500.571106	0.630337
501.943956	0.648893
502.494665	0.649415
503.040668	0.649877
503.316807	0.651809
503.867516	0.650129
504.413518	0.650129
504.689657	0.649699
506.062508	0.658016
506.337078	0.658730
506.889356	0.662108
507.709928	0.659210
508.262207	0.651255
508.532070	0.650665
508.808209	0.652615
509.635057	0.664932
509.911196	0.665811
510.181059	0.665326
510.731769	0.657691
511.553910	0.658583
511.828480	0.660840
512.656897	0.671871
513.201330	0.668919
513.477470	0.668186
514.029748	0.661966
514.299611	0.662858
515.402598	0.661481
516.223171	0.669065
516.775449	0.664305
517.319882	0.658675
517.596021	0.659320
518.148299	0.668314
518.418162	0.668850
518.692733	0.664863
518.968872	0.658281
519.245011	0.657064
519.791013	0.665110
520.341722	0.675322
520.617861	0.675464
521.168570	0.665646
521.714573	0.663019
521.990712	0.664488
522.541421	0.672246
523.087423	0.676682
523.639701	0.674425
523.914271	0.676142
525.287122	0.667545
525.556985	0.670548
525.833124	0.671189
526.109263	0.669134
526.659972	0.668314
527.205975	0.664415
527.482114	0.665220
527.758253	0.667848
528.302686	0.675107
529.131103	0.682563
529.675537	0.673446
529.951676	0.673981
530.503954	0.669065
531.048387	0.674535
531.324526	0.672837
531.876804	0.676160
532.151374	0.674965
532.973516	0.662556
533.249655	0.658945
533.524225	0.658139
534.346366	0.663019
534.622505	0.661037
534.897075	0.660730
535.394440	0.664039
535.877683	0.665435
536.368771	0.665147
536.858290	0.668635
537.343103	0.667935
537.834191	0.663055
538.323710	0.660680
538.808523	0.660533
539.298042	0.662932
539.789130	0.658583
540.272374	0.657654
540.763462	0.657997
541.252981	0.655672
541.737793	0.652097
542.227313	0.656885
542.718401	0.656029
543.201644	0.657050
544.182252	0.657279
544.667064	0.656459
546.132484	0.658496
546.622003	0.657297
547.113092	0.659371
547.596335	0.662643
548.087423	0.663179
548.576942	0.662607
549.061755	0.662785
549.551274	0.658656
550.036086	0.659068
550.525606	0.658176
551.016694	0.658551
551.501506	0.661462
551.991025	0.661929
552.965357	0.649612
553.456445	0.650092
554.430777	0.647767
554.920296	0.652633
555.894628	0.648733
556.385716	0.645016
557.360048	0.644888
557.849567	0.654006
558.340655	0.652669
559.314987	0.655974
560.289318	0.652381
560.780407	0.654510
561.754738	0.662858
562.244258	0.661339
562.735346	0.663485
563.218589	0.666630
563.709677	0.664827
564.199197	0.660158
564.684009	0.662250
565.173528	0.659911
565.658341	0.662698
566.147860	0.659641
566.638948	0.661197
567.123761	0.659961
567.613280	0.661609
568.104368	0.659924
569.078700	0.660680
569.568219	0.666415
570.053031	0.667706
570.542551	0.664932
571.033639	0.668456
571.516882	0.668992
572.007970	0.663110
573.471821	0.662213
573.962910	0.658245
574.447722	0.662735
574.937241	0.663929
575.428329	0.666058
575.911573	0.666383
576.402661	0.671532
577.866512	0.674443
578.840843	0.679721
579.331932	0.680343
579.821451	0.680041
580.306263	0.683635
580.795783	0.684600
581.286871	0.684742
582.261202	0.688193
582.746015	0.686317
583.235534	0.687855
583.726622	0.684120
584.209866	0.686944
584.700954	0.686926
585.190473	0.694075
585.675286	0.692524
586.164805	0.697797
586.655893	0.697508
587.139136	0.700515
587.630225	0.695956
588.119744	0.698996
589.094076	0.702159
590.069976	0.705683
590.559495	0.705770
591.050584	0.702767
591.533827	0.702159
592.514435	0.699728
592.999247	0.699156
593.488766	0.704484
593.979854	0.707075
594.463098	0.706182
594.954186	0.709473
595.443705	0.710457
595.928518	0.716211
596.418037	0.718696
596.909125	0.727691
597.393937	0.726189
597.883457	0.727082
598.368269	0.726047
598.857788	0.725777
599.348877	0.723598
600.323208	0.735504
600.812728	0.735344
602.278147	0.740026
603.252479	0.737115
603.741998	0.737381
604.716330	0.732680
605.207418	0.734076
605.692230	0.736364
606.181750	0.737509
608.621501	0.757159
609.111020	0.759374
609.602109	0.758303
610.085352	0.760610
610.576440	0.755850
611.065960	0.756834
611.550772	0.754618
612.040291	0.755923
612.531379	0.754477
613.016192	0.756944
613.505711	0.760912
613.996799	0.766437
614.480043	0.768011
614.971131	0.773069
615.454374	0.775468
615.945463	0.774735
616.434982	0.771531
616.919794	0.775536
617.409313	0.774786
617.900402	0.775303
619.364253	0.782187
620.340153	0.792307
620.829672	0.793433
621.314485	0.798262
621.804004	0.799407
622.295092	0.797278
622.778336	0.799123
623.269424	0.803842
623.758943	0.805220
624.243755	0.802876
624.733275	0.799388
625.224363	0.798244
626.688214	0.807078
627.662546	0.815445
628.153634	0.814910
629.127965	0.819505
629.619054	0.821561
630.102297	0.826550
630.593385	0.826783
631.076629	0.824852
631.567717	0.830125
632.057236	0.838725
632.542048	0.839975
633.522656	0.845788
634.005899	0.848988
634.496988	0.849079
635.471319	0.847431
635.962407	0.844570
636.451927	0.844680
636.936739	0.841229
637.426258	0.839334
637.917347	0.842836
638.400590	0.849061
638.891678	0.846969
639.381197	0.850402
639.866010	0.849756
640.846617	0.846090
641.329861	0.846433
641.820949	0.849880
642.795281	0.870871
643.775888	0.886841
644.260700	0.886072
644.750220	0.882086
645.241308	0.880960
646.215640	0.870839
646.698883	0.870089
647.189971	0.877989
647.679490	0.876057
648.164303	0.882424
648.653822	0.885354
649.144910	0.893867
649.628154	0.886356
650.608761	0.893707
651.093573	0.896371
651.584662	0.892526
652.074181	0.893954
652.558993	0.894527
653.539601	0.897355
654.513932	0.902074
655.003452	0.901342
655.488264	0.906670
655.977783	0.905919
656.468872	0.902038
656.952115	0.904990
657.443203	0.905901
657.932722	0.897012
658.417535	0.894723
659.398142	0.905169
660.372474	0.914016
660.863562	0.914177
661.837894	0.913499
662.812225	0.906848
663.786557	0.915074
664.767165	0.911673
665.251977	0.918328
665.741496	0.922100
666.232584	0.916040
666.715828	0.919830
667.206916	0.929053
667.696435	0.927748
668.181248	0.929785
668.670767	0.940963
669.161855	0.942070
669.645099	0.934706
670.136187	0.940034
670.625706	0.937511
671.600038	0.923706
672.091126	0.924155
673.065458	0.913302
673.554977	0.920132
674.039789	0.930485
674.530877	0.935813
675.020397	0.944844
675.505209	0.957432
675.994728	0.955802
676.485816	0.950616
677.460148	0.945718
677.949667	0.940139
678.434480	0.937814
678.923999	0.936976
679.408811	0.939031
679.898331	0.935223
680.389419	0.938065
681.363750	0.948703
681.854839	0.950959
682.338082	0.955784
682.829170	0.951422
683.318690	0.952369
683.803502	0.951545
684.293021	0.952117
684.784109	0.951692
685.267353	0.954209
685.758441	0.950579
686.247960	0.955390
687.222292	0.973324
687.713380	0.975631
689.178800	0.964366
689.662043	0.963135
690.153132	0.963350
690.642651	0.974184
691.127463	0.978171
691.616983	0.968174
692.108071	0.969282
693.082402	0.959020
693.571922	0.960700
694.056734	0.965245
694.546253	0.953051
695.037342	0.960736
695.520585	0.965030
696.011673	0.960540
696.496486	0.958878
696.986005	0.967405
697.477093	0.969479
697.960336	0.966458
698.451425	0.967227
698.940944	0.969447
699.915276	0.962650
700.406364	0.967817
700.889607	0.980675
701.870215	0.988021
702.355027	0.989504
702.844546	0.989541
703.335634	0.980460
704.309966	0.977242
704.801054	0.978743
705.775386	0.964581
706.264905	0.961972
706.749718	0.964348
707.239237	0.961844
707.730325	0.969410
708.213568	0.971749
709.194176	0.977581
709.678988	0.983893
710.168508	0.983302
710.659596	0.990617
711.144408	0.990131
711.633927	0.987165
712.118740	0.978958
712.608259	0.978405
713.099347	0.974610
713.582591	0.977759
714.073679	0.983856
714.563198	0.987628
715.048011	0.987307
715.537530	0.991152
716.028618	0.997354
716.511861	0.995391
717.002950	1.000966
717.492469	1.003131
717.977281	1.000375
718.957889	0.985215
720.423309	0.973466
720.906552	0.970339
721.397640	0.975004
721.887160	0.974345
722.371972	0.975686
722.861491	0.974203
723.352579	0.980496
723.835823	0.982281
724.326911	0.981297
725.301243	0.995354
725.790762	0.986859
726.281850	0.983032
726.766662	0.983302
727.256182	0.977759
727.747270	0.974381
728.230513	0.986557
728.721602	0.994297
729.204845	0.996535
