3125.0 0.0000000000
3150.0 0.0100000000
3175.0 0.0300000000
3200.0 0.0600000000
3225.0 0.1100000000
3250.0 0.1700000000
3275.0 0.2300000000
3300.0 0.2900000000
3325.0 0.3300000000
3350.0 0.3600000000
3375.0 0.3800000000
3400.0 0.3900000000
3425.0 0.3900000000
3450.0 0.3900000000
3475.0 0.3800000000
3500.0 0.3700000000
3525.0 0.3600000000
3550.0 0.3300000000
3575.0 0.3000000000
3600.0 0.2600000000
3625.0 0.2200000000
3650.0 0.1700000000
3675.0 0.1200000000
3700.0 0.0800000000
3725.0 0.0500000000
3750.0 0.0200000000
3775.0 0.0100000000
3800.0 0.0000000000
