4782 0.0032700837
4791.5276 0.0042547542
4801.0553 0.0052394247
4810.5829 0.0062240952
4820.1106 0.0072087656
4829.6382 0.0081934361
4839.1658 0.0091781066
4848.6935 0.010162777
4858.2211 0.011147448
4867.7487 0.012132118
4877.2764 0.013116789
4886.804 0.014102309
4896.3317 0.015116136
4905.8593 0.01630486
4915.3869 0.017956949
4924.9146 0.020251044
4934.4422 0.023034515
4943.9698 0.026014912
4953.4975 0.02903026
4963.0251 0.03204693
4972.5528 0.0350636
4982.0804 0.038080274
4991.608 0.041100696
5001.1357 0.044180982
5010.6633 0.047531727
5020.191 0.051454755
5029.7186 0.056029727
5039.2462 0.061012236
5048.7739 0.066124051
5058.3015 0.071251857
5067.8291 0.076379888
5077.3568 0.081509818
5086.8844 0.086727827
5096.4121 0.092561206
5105.9397 0.10016312
5115.4673 0.11038781
5124.995 0.12275103
5134.5226 0.13604455
5144.0503 0.14952232
5153.5779 0.16300888
5163.1055 0.17646878
5172.6332 0.18969282
5182.1608 0.20215153
5191.6884 0.21366516
5201.2161 0.22577459
5210.7437 0.24133596
5220.2714 0.26162639
5229.799 0.28512463
5239.3266 0.30971951
5248.8543 0.33457111
5258.3819 0.36001574
5267.9095 0.38691247
5277.4372 0.41562302
5286.9648 0.44468893
5296.4925 0.47015091
5306.0201 0.48757441
5315.5477 0.49630319
5325.0754 0.49993118
5334.603 0.50206387
5344.1307 0.50403476
5353.6583 0.50600417
5363.1859 0.50797188
5372.7136 0.50988089
5382.2412 0.51142211
5391.7688 0.51197881
5401.2965 0.51115906
5410.8241 0.50928049
5420.3518 0.50697134
5429.8794 0.50458471
5439.407 0.50219504
5448.9347 0.49980536
5458.4623 0.49741569
5467.9899 0.49502606
5477.5176 0.4926512
5487.0452 0.4904566
5496.5729 0.48897635
5506.1005 0.48886505
5515.6281 0.49017903
5525.1558 0.49230388
5534.6834 0.49465736
5544.2111 0.4970339
5553.7387 0.49941061
5563.2663 0.50178732
5572.794 0.50416403
5582.3216 0.50654064
5591.8492 0.50890114
5601.3769 0.51109168
5610.9045 0.51265808
5620.4322 0.51309683
5629.9598 0.51242402
5639.4874 0.51115533
5649.0151 0.509731
5658.5427 0.50829302
5668.0704 0.50685493
5677.598 0.50540561
5687.1256 0.5038307
5696.6533 0.50177998
5706.1809 0.49884822
5715.7085 0.49502749
5725.2362 0.49071733
5734.7638 0.4862747
5744.2915 0.48181964
5753.8191 0.47736448
5763.3467 0.47289794
5772.8744 0.46829499
5782.402 0.46315524
5791.9296 0.45699157
5801.4573 0.449766
5810.9849 0.44193869
5820.5126 0.43394259
5830.0402 0.42592963
5839.5678 0.41791656
5849.0955 0.40990349
5858.6231 0.40189042
5868.1508 0.39387735
5877.6784 0.38586428
5887.206 0.37785121
5896.7337 0.36983761
5906.2613 0.36180986
5915.7889 0.35370174
5925.3166 0.34539277
5934.8442 0.33681911
5944.3719 0.32805352
5953.8995 0.31921509
5963.4271 0.31036479
5972.9548 0.30151413
5982.4824 0.29266346
5992.0101 0.2838128
6001.5377 0.27496213
6011.0653 0.26611146
6020.593 0.2572608
6030.1206 0.24841099
6039.6482 0.23957111
6049.1759 0.23076984
6058.7035 0.22204143
6068.2312 0.21338776
6077.7588 0.20477595
6087.2864 0.1961757
6096.8141 0.18757659
6106.3417 0.17897748
6115.8693 0.17037838
6125.397 0.16177927
6134.9246 0.15318016
6144.4523 0.14458152
6153.9799 0.13601806
6163.5075 0.12774568
6173.0352 0.12040368
6182.5628 0.11456749
6192.0905 0.11006864
6201.6181 0.10621051
6211.1457 0.10249704
6220.6734 0.098793056
6230.201 0.095089084
6239.7286 0.091385112
6249.2563 0.08768114
6258.7839 0.083977169
6268.3116 0.080273197
6277.8392 0.076569225
6287.3668 0.072865253
6296.8945 0.069161281
6306.4221 0.06545731
6315.9497 0.061753435
6325.4774 0.058060454
6335.005 0.054468912
6344.5327 0.051224771
6354.0603 0.048574722
6363.5879 0.046480829
6373.1156 0.04466932
6382.6432 0.04292665
6392.1709 0.04118927
6401.6985 0.039451902
6411.2261 0.037714535
6420.7538 0.035977167
6430.2814 0.0342398
6439.809 0.032502432
6449.3367 0.030765065
6458.8643 0.029027697
6468.392 0.02729033
6477.9196 0.025552963
6487.4472 0.023815877
6496.9749 0.022088616
6506.5025 0.020423065
6516.0302 0.018922707
6525.5578 0.017653174
6535.0854 0.016561079
6544.6131 0.015541116
6554.1407 0.014534153
6563.6683 0.013527703
6573.196 0.012521253
6582.7236 0.011514803
6592.2513 0.010508353
6601.7789 0.0095019028
6611.3065 0.0084954528
6620.8342 0.0074890027
6630.3618 0.0064825527
6639.8894 0.0054761027
6649.4171 0.0044696527
6658.9447 0.0034632027
6668.4724 0.0024567527
6678 0.0014503026
