4395.98 0.00070726173
4396.33 0.0014534007
4396.68 0.0021995396
4397.04 0.0029456786
4397.39 0.0036918176
4397.74 0.0044379565
4398.09 0.0051840955
4398.44 0.0059302344
4398.79 0.0066763734
4399.15 0.0074225297
4399.5 0.0081751212
4399.85 0.0090088067
4400.2 0.010169278
4400.55 0.011964209
4400.9 0.014427815
4401.26 0.017276872
4401.61 0.020236473
4401.96 0.023207581
4402.31 0.026178783
4402.66 0.029149984
4403.02 0.032121185
4403.37 0.035092386
4403.72 0.038063587
4404.07 0.041034896
4404.42 0.044047314
4404.77 0.047580134
4405.13 0.05321525
4405.48 0.06293925
4405.83 0.076978457
4406.18 0.093503825
4406.53 0.1107536
4406.88 0.1283816
4407.24 0.14766603
4407.59 0.17096558
4407.94 0.19942409
4408.29 0.23155781
4408.64 0.26550527
4408.99 0.30185803
4409.35 0.34298657
4409.7 0.38963787
4410.05 0.43929469
4410.4 0.48782628
4410.75 0.53201165
4411.11 0.5713934
4411.46 0.60757543
4411.81 0.64072323
4412.16 0.668396
4412.51 0.68914936
4412.86 0.7049873
4413.22 0.71859221
4413.57 0.73005564
4413.92 0.73775393
4414.27 0.74135513
4414.62 0.74250927
4414.97 0.74292972
4415.33 0.74326763
4415.68 0.7436047
4416.03 0.74394176
4416.38 0.74427882
4416.73 0.74461588
4417.09 0.74495294
4417.44 0.74529
4417.79 0.74562706
4418.14 0.74596412
4418.49 0.74630118
4418.84 0.74663824
4419.2 0.74697368
4419.55 0.74728228
4419.9 0.74746715
4420.25 0.74738597
4420.6 0.74699716
4420.95 0.74641309
4421.31 0.74576595
4421.66 0.7451108
4422.01 0.74445554
4422.36 0.74380027
4422.71 0.743145
4423.07 0.74248974
4423.42 0.74183447
4423.77 0.74117886
4424.12 0.74050628
4424.47 0.73971323
4424.82 0.73857006
4425.18 0.73690284
4425.53 0.73480433
4425.88 0.73251614
4426.23 0.7301898
4426.58 0.72786151
4426.93 0.72553321
4427.29 0.72320492
4427.64 0.72087663
4427.99 0.71854834
4428.34 0.71622005
4428.69 0.71389144
4429.05 0.71155061
4429.4 0.70913015
4429.75 0.70649167
4430.1 0.70354301
4430.45 0.70035176
4430.8 0.69705999
4431.16 0.69374961
4431.51 0.69043846
4431.86 0.68712731
4432.21 0.6838045
4432.56 0.68022948
4432.91 0.67534441
4433.27 0.66738372
4433.62 0.65557861
4433.97 0.64100113
4434.32 0.62417248
4434.67 0.60251184
4435.03 0.57253202
4435.38 0.53449848
4435.73 0.49215993
4436.08 0.44838711
4436.43 0.4036933
4436.78 0.35798777
4437.14 0.31208585
4437.49 0.26844974
4437.84 0.23040837
4438.19 0.19910184
4438.54 0.17222179
4438.89 0.1469443
4439.25 0.12281593
4439.6 0.1017707
4439.95 0.085782341
4440.3 0.074348357
4440.65 0.065158506
4441.01 0.05676189
4441.36 0.049411414
4441.71 0.043851781
4442.06 0.040024443
4442.41 0.037107927
4442.76 0.034423465
4443.12 0.031758753
4443.47 0.029113023
4443.82 0.026601997
4444.17 0.024483002
4444.52 0.022951529
4444.87 0.021903843
4445.23 0.021068692
4445.58 0.020276238
4445.93 0.019485953
4446.28 0.018695669
4446.63 0.017905385
4446.98 0.017115101
4447.34 0.016324817
4447.69 0.015534532
4448.04 0.014744248
4448.39 0.013953964
4448.74 0.01316368
4449.1 0.012373396
4449.45 0.011583112
4449.8 0.010792827
4450.15 0.010002543
4450.5 0.0092122591
4450.85 0.008421975
4451.21 0.0076316908
4451.56 0.0068414067
4451.91 0.0060511225
4452.26 0.0052608384
4452.61 0.0044705542
4452.96 0.00368027
4453.32 0.0028899859
4453.67 0.0020997017
4454.02 0.0013094176
4454.37 0.00051913342
